airport_code,latitude,longitude,altitude,timezone,dst,olson_timezone
SJZ,38.6655,-28.175817,311,-1.0,E,Atlantic/Azores
,38.831053,-9.339553,440,0.0,E,Europe/Lisbon
,39.47514,-8.364583,266,0.0,E,Europe/Lisbon
VRL,41.274334,-7.720472,1805,0.0,E,Europe/Lisbon
,40.725539,-7.888992,2060,0.0,E,Europe/Lisbon
PDT,45.695,-118.841389,1497,-8.0,A,America/Los_Angeles
OMO,43.2829,17.845878,156,1.0,E,Europe/Sarajevo
SJJ,43.824583,18.331467,1708,1.0,E,Europe/Sarajevo
ARW,46.17655,21.262022,352,2.0,E,Europe/Bucharest
BCM,46.521946,26.910278,607,2.0,E,Europe/Bucharest
BAY,47.658389,23.470022,605,2.0,E,Europe/Bucharest
BBU,44.503194,26.102111,297,2.0,E,Europe/Bucharest
CND,44.362222,28.488333,353,2.0,E,Europe/Bucharest
CLJ,46.785167,23.686167,1036,2.0,E,Europe/Bucharest
CSB,45.42,22.253333,866,2.0,E,Europe/Bucharest
CRA,44.318139,23.888611,626,2.0,E,Europe/Bucharest
IAS,47.178492,27.620631,397,2.0,E,Europe/Bucharest
OMR,47.025278,21.9025,465,2.0,E,Europe/Bucharest
OTP,44.572161,26.102178,314,2.0,E,Europe/Bucharest
SBZ,45.785597,24.091342,1496,2.0,E,Europe/Bucharest
SUJ,47.703275,22.8857,405,2.0,E,Europe/Bucharest
SCV,47.6875,26.354056,1375,2.0,E,Europe/Bucharest
TCE,45.062486,28.714311,200,2.0,E,Europe/Bucharest
TGM,46.467714,24.412525,963,2.0,E,Europe/Bucharest
TSR,45.809861,21.337861,348,2.0,E,Europe/Bucharest
,47.08385,6.792836,3368,1.0,E,Europe/Zurich
GVA,46.238064,6.10895,1411,1.0,E,Europe/Paris
,46.487499,7.250834,3307,1.0,E,Europe/Zurich
SIR,46.219592,7.326764,1585,1.0,E,Europe/Zurich
,46.943889,8.284167,1460,1.0,E,Europe/Zurich
,47.398644,8.648231,1470,1.0,E,Europe/Zurich
,47.092369,8.305117,1400,1.0,E,Europe/Zurich
,47.078872,9.064831,1485,1.0,E,Europe/Zurich
,46.743333,8.11,1895,1.0,E,Europe/Zurich
,46.843208,6.915058,1465,1.0,E,Europe/Zurich
,46.974914,8.39915,1475,1.0,E,Europe/Zurich
LUG,46.004275,8.910578,915,1.0,E,Europe/Zurich
BRN,46.9141,7.497153,1674,1.0,E,Europe/Zurich
,47.181628,7.417189,1411,1.0,E,Europe/Zurich
ZRH,47.464722,8.549167,1416,1.0,E,Europe/Zurich
ACH,47.485033,9.560775,1306,1.0,E,Europe/Zurich
SMV,46.534075,9.884106,5600,1.0,E,Europe/Zurich
,39.93495,32.740775,2694,2.0,E,Europe/Istanbul
ESB,40.128082,32.995083,3125,2.0,E,Europe/Istanbul
ANK,39.949831,32.688622,2653,2.0,E,Europe/Istanbul
,40.078919,32.565625,2767,2.0,E,Europe/Istanbul
ADA,36.982166,35.280388,65,2.0,E,Europe/Istanbul
,37.0021,35.425894,238,2.0,E,Europe/Istanbul
AFY,38.726425,30.601114,3310,2.0,E,Europe/Istanbul
AYT,36.898731,30.800461,177,2.0,E,Europe/Istanbul
GZT,36.947183,37.478683,2315,2.0,E,Europe/Istanbul
,36.573472,36.154,25,2.0,E,Europe/Istanbul
KYA,37.979,32.561861,3381,2.0,E,Europe/Istanbul
,38.35375,38.253944,3016,2.0,E,Europe/Istanbul
MZH,40.829375,35.521992,1758,2.0,E,Europe/Istanbul
VAS,39.813828,36.903497,5236,2.0,E,Europe/Istanbul
MLX,38.435347,38.091006,2828,2.0,E,Europe/Istanbul
ASR,38.770386,35.495428,3463,2.0,E,Europe/Istanbul
,39.451469,31.365308,3185,2.0,E,Europe/Istanbul
,40.306281,36.371089,1831,2.0,E,Europe/Istanbul
DNZ,37.785567,29.701297,2795,2.0,E,Europe/Istanbul
IST,40.976922,28.814606,163,2.0,E,Europe/Istanbul
BZI,39.619258,27.925958,340,2.0,E,Europe/Istanbul
BDM,40.317972,27.977694,170,2.0,E,Europe/Istanbul
TYE,61.076667,-151.138056,110,-9.0,A,America/Anchorage
ESK,39.784138,30.582111,2581,2.0,E,Europe/Istanbul
ADB,38.292392,27.156953,412,2.0,E,Europe/Istanbul
,38.319106,27.159353,433,2.0,E,Europe/Istanbul
IGL,38.513022,27.010053,16,2.0,E,Europe/Istanbul
,37.785369,30.581817,3250,2.0,E,Europe/Istanbul
,39.426708,30.016872,3026,2.0,E,Europe/Istanbul
,40.684353,29.375728,6,2.0,E,Europe/Istanbul
,40.735028,30.083336,182,2.0,E,Europe/Istanbul
DLM,36.713056,28.7925,20,2.0,E,Europe/Istanbul
,38.808887,27.83386,263,2.0,E,Europe/Istanbul
RIW,43.064167,-108.459722,5525,-7.0,A,America/Denver
BXN,37.140144,27.669717,202,2.0,E,Europe/Istanbul
,40.992975,29.216539,400,2.0,E,Europe/Istanbul
EZS,38.606925,39.291417,2927,2.0,E,Europe/Istanbul
DIY,37.893897,40.201019,2251,2.0,E,Europe/Istanbul
ERC,39.710203,39.527003,3783,2.0,E,Europe/Istanbul
ERZ,39.956501,41.170166,5763,2.0,E,Europe/Istanbul
TZX,40.995108,39.789728,104,2.0,E,Europe/Istanbul
MTJ,38.509794,-107.894242,5759,-7.0,A,America/Denver
VAN,38.468219,43.3323,5480,2.0,E,Europe/Istanbul
BAL,37.928969,41.116583,1822,2.0,E,Europe/Istanbul
,37.978886,41.840436,2001,2.0,E,Europe/Istanbul
,38.517608,26.977406,13,2.0,E,Europe/Istanbul
,37.950747,27.329014,10,2.0,E,Europe/Istanbul
,47.838114,27.781475,758,2.0,E,Europe/Chisinau
KIV,46.927744,28.930978,399,2.0,E,Europe/Chisinau
OHD,41.179956,20.742325,2313,1.0,E,Europe/Skopje
SKP,41.961622,21.621381,781,1.0,E,Europe/Skopje
GIB,36.151219,-5.349664,15,1.0,N,Europe/Gibraltar
BEG,44.818444,20.309139,335,1.0,E,Europe/Belgrade
INI,43.337289,21.853722,648,1.0,E,Europe/Belgrade
TGD,42.359392,19.251894,141,1.0,E,Europe/Podgorica
PRN,42.572778,21.035833,1789,1.0,E,Europe/Belgrade
TIV,42.404664,18.723286,20,1.0,E,Europe/Podgorica
,45.146889,21.309889,276,1.0,E,Europe/Belgrade
BTS,48.170167,17.212667,436,1.0,E,Europe/Bratislava
KSC,48.663055,21.241112,755,1.0,E,Europe/Bratislava
,48.402028,17.118389,679,1.0,E,Europe/Bratislava
PZY,48.625247,17.828444,545,1.0,E,Europe/Bratislava
SLD,48.637839,19.134108,1043,1.0,E,Europe/Bratislava
,48.865003,17.99225,676,1.0,E,Europe/Bratislava
TAT,49.073594,20.241142,2356,1.0,E,Europe/Bratislava
1CS,41.6959744,-88.1292306,670,-6.0,U,America/Chicago
NCA,21.917475,-71.939561,10,-5.0,U,America/Grand_Turk
PLS,21.773625,-72.265886,15,-5.0,U,America/Grand_Turk
XSC,21.515739,-71.528528,6,-5.0,U,America/Grand_Turk
EPS,19.198586,-69.429772,57,-4.0,U,America/Santo_Domingo
BRX,18.251464,-71.1204,10,-4.0,U,America/Santo_Domingo
,17.928981,-71.644769,262,-4.0,U,America/Santo_Domingo
LRM,18.450711,-68.911833,240,-4.0,U,America/Santo_Domingo
PUJ,18.567367,-68.363431,47,-4.0,U,America/Santo_Domingo
POP,19.7579,-70.570033,15,-4.0,U,America/Santo_Domingo
SDQ,18.429664,-69.668925,59,-4.0,U,America/Santo_Domingo
,18.503706,-69.761706,111,-4.0,U,America/Santo_Domingo
STI,19.406092,-70.604689,565,-4.0,U,America/Santo_Domingo
,15.473528,-88.837222,130,-6.0,U,America/Guatemala
CBV,15.468958,-90.406742,4339,-6.0,U,America/Guatemala
GUA,14.583272,-90.527475,4952,-6.0,U,America/Guatemala
,14.521017,-91.697256,656,-6.0,U,America/Guatemala
,13.936192,-90.835833,29,-6.0,U,America/Guatemala
LCE,15.742481,-86.853036,49,-6.0,U,America/Tegucigalpa
SAP,15.452639,-87.923556,91,-6.0,U,America/Tegucigalpa
GJA,16.445367,-85.906611,49,-6.0,U,America/Tegucigalpa
RTB,16.316814,-86.522961,18,-6.0,U,America/Tegucigalpa
TEA,15.775864,-87.475847,7,-6.0,U,America/Tegucigalpa
TGU,14.060883,-87.217197,3294,-6.0,U,America/Tegucigalpa
,15.926847,-85.93825,3,-6.0,U,America/Tegucigalpa
OCJ,18.404247,-76.969017,90,-5.0,U,America/Jamaica
KIN,17.935667,-76.7875,10,-5.0,U,America/Jamaica
MBJ,18.503717,-77.913358,4,-5.0,U,America/Jamaica
POT,18.198806,-76.534528,20,-5.0,U,America/Jamaica
KTP,17.988558,-76.823761,16,-5.0,U,America/Jamaica
ACA,16.757061,-99.753953,16,-6.0,S,America/Mexico_City
NTR,25.865572,-100.237239,1476,-6.0,S,America/Mexico_City
AGU,21.705558,-102.317858,6112,-6.0,S,America/Mexico_City
HUX,15.775317,-96.262572,464,-6.0,S,America/Mexico_City
CVJ,18.834764,-99.2613,4277,-6.0,S,America/Mexico_City
,29.333917,-101.100892,1410,-6.0,S,America/Mexico_City
CME,18.653739,-91.799017,10,-6.0,S,America/Mexico_City
,30.397439,-107.874969,4850,-7.0,S,America/Mazatlan
,17.573767,-99.514339,4199,-6.0,S,America/Mexico_City
CUL,24.764547,-107.474717,108,-7.0,S,America/Mazatlan
CTM,18.504667,-88.326847,39,-6.0,S,America/Mexico_City
CEN,27.392639,-109.833111,205,-7.0,S,America/Hermosillo
CPE,19.816794,-90.500314,34,-6.0,S,America/Mexico_City
CJS,31.636133,-106.428667,3904,-7.0,S,America/Mazatlan
CUU,28.702875,-105.964567,4462,-7.0,S,America/Mazatlan
CVM,23.703336,-98.956486,761,-6.0,S,America/Mexico_City
ENW,42.5956944,-87.9278056,742,-6.0,A,America/Chicago
CZM,20.522403,-86.925644,15,-6.0,S,America/Mexico_City
DGO,24.124194,-104.528014,6104,-6.0,S,America/Mexico_City
TPQ,21.419453,-104.842581,3020,-7.0,S,America/Mazatlan
ESE,31.795281,-116.602772,66,-8.0,S,America/Tijuana
GDL,20.5218,-103.311167,5016,-6.0,S,America/Mexico_City
GYM,27.968983,-110.925169,59,-7.0,S,America/Hermosillo
TCN,18.497189,-97.419942,5509,-6.0,S,America/Mexico_City
HMO,29.095858,-111.047858,627,-7.0,S,America/Hermosillo
CLQ,19.277011,-103.577397,2467,-6.0,S,America/Mexico_City
ISJ,21.245033,-86.739967,7,-6.0,S,America/Mexico_City
SLW,25.549497,-100.928669,4778,-6.0,S,America/Mexico_City
,16.449336,-95.093697,164,-6.0,S,America/Mexico_City
LZC,18.001731,-102.220525,39,-6.0,S,America/Mexico_City
LMM,25.685194,-109.080806,16,-7.0,S,America/Mazatlan
BJX,20.993464,-101.480847,5956,-6.0,S,America/Mexico_City
LAP,24.072694,-110.362475,69,-7.0,S,America/Mazatlan
LTO,25.989194,-111.348361,34,-7.0,S,America/Mazatlan
MAM,25.769894,-97.525311,25,-6.0,S,America/Mexico_City
MID,20.936981,-89.657672,38,-6.0,S,America/Mexico_City
MXL,32.630634,-115.241637,74,-8.0,S,America/Tijuana
MLM,19.849944,-101.0255,6033,-6.0,S,America/Mexico_City
MTT,18.103419,-94.580681,36,-6.0,S,America/Mexico_City
LOV,26.955733,-101.470136,1864,-6.0,S,America/Mexico_City
MEX,19.436303,-99.072097,7316,-6.0,S,America/Mexico_City
MTY,25.778489,-100.106878,1278,-6.0,S,America/Mexico_City
MZT,23.161356,-106.266072,38,-7.0,S,America/Mazatlan
NOG,31.226083,-110.975831,3990,-7.0,S,America/Hermosillo
NLD,27.443918,-99.57046,484,-6.0,S,America/Mexico_City
OAX,16.999906,-96.726639,4989,-6.0,S,America/Mexico_City
PAZ,20.602671,-97.460839,497,-6.0,S,America/Mexico_City
PBC,19.158144,-98.371447,7361,-6.0,S,America/Mexico_City
PCA,20.0772,-98.782814,7600,-6.0,S,America/Mexico_City
PPE,31.351878,-113.525728,30,-7.0,S,America/Hermosillo
PDS,28.627394,-100.535211,901,-6.0,S,America/Mexico_City
UPN,19.396692,-102.039056,5258,-6.0,S,America/Mexico_City
PVR,20.680083,-105.254167,23,-6.0,S,America/Mexico_City
PXM,15.876861,-97.089117,294,-6.0,S,America/Mexico_City
QRO,20.617289,-100.185658,6296,-6.0,S,America/Mexico_City
REX,26.008908,-98.228513,139,-6.0,S,America/Mexico_City
SJD,23.15185,-109.721044,374,-7.0,S,America/Mazatlan
,30.930222,-114.808639,148,-8.0,S,America/Tijuana
SLP,22.254303,-100.930806,6035,-6.0,S,America/Mexico_City
TXA,19.537964,-98.173467,8229,-6.0,S,America/Mexico_City
,16.739919,-93.173297,1909,-6.0,S,America/Mexico_City
TRC,25.568278,-103.410583,3688,-6.0,S,America/Mexico_City
TGZ,16.561822,-93.026081,1491,-6.0,S,America/Mexico_City
TIJ,32.541064,-116.970158,489,-8.0,S,America/Tijuana
TAM,22.29645,-97.865931,80,-6.0,S,America/Mexico_City
TSL,22.038292,-98.806503,164,-6.0,S,America/Mexico_City
TLC,19.337072,-99.566008,8466,-6.0,S,America/Mexico_City
TAP,14.794339,-92.370025,97,-6.0,S,America/Mexico_City
CUN,21.036528,-86.877083,20,-6.0,S,America/Mexico_City
VSA,17.997,-92.817361,46,-6.0,S,America/Mexico_City
VER,19.145931,-96.187267,90,-6.0,S,America/Mexico_City
ZCL,22.897112,-102.68689,7141,-6.0,S,America/Mexico_City
ZIH,17.601569,-101.460536,26,-6.0,S,America/Mexico_City
ZMM,20.045036,-102.275955,5141,-6.0,S,America/Mexico_City
ZLO,19.144778,-104.558631,30,-6.0,S,America/Mexico_City
,20.755833,-103.465278,5333,-6.0,S,America/Mexico_City
BEF,11.990961,-83.774086,41,-6.0,U,America/Managua
,12.190044,-86.353872,262,-6.0,U,America/Managua
,12.428028,-86.902361,328,-6.0,U,America/Managua
MGA,12.141494,-86.168178,194,-6.0,U,America/Managua
PUZ,14.047194,-83.386722,69,-6.0,U,America/Managua
BOC,9.340853,-82.250842,10,-5.0,U,America/Panama
CHX,9.458636,-82.516806,19,-5.0,U,America/Panama
DAV,8.391003,-82.434992,89,-5.0,U,America/Panama
HOW,8.914794,-79.599633,52,-5.0,U,America/Panama
PAC,8.973339,-79.555583,31,-5.0,U,America/Panama
,8.085597,-80.945253,272,-5.0,U,America/Panama
PTY,9.071364,-79.383453,135,-5.0,U,America/Panama
,9.163606,-83.329872,1214,-6.0,U,America/Costa_Rica
VGT,36.2106944,-115.1944444,2205,-8.0,U,America/Los_Angeles
OTR,8.601556,-82.968614,26,-6.0,U,America/Costa_Rica
,9.981408,-84.772736,7,-6.0,U,America/Costa_Rica
,38.8819456,-83.8827367,958,-5.0,U,America/New_York
,10.202033,-83.472167,56,-6.0,U,America/Costa_Rica
,8.916347,-83.507267,49,-6.0,U,America/Costa_Rica
GLF,8.653775,-83.180544,49,-6.0,U,America/Costa_Rica
,10.217194,-83.797003,883,-6.0,U,America/Costa_Rica
LIR,10.593289,-85.544408,270,-6.0,U,America/Costa_Rica
,11.035277,-84.706108,131,-6.0,U,America/Costa_Rica
LIO,9.957961,-83.022006,7,-6.0,U,America/Costa_Rica
NOB,9.97649,-85.653,33,-6.0,U,America/Costa_Rica
SJO,9.993861,-84.208806,3021,-6.0,U,America/Costa_Rica
,9.732169,-82.983214,98,-6.0,U,America/Costa_Rica
PMZ,8.951025,-83.468583,49,-6.0,U,America/Costa_Rica
XQP,9.443164,-84.129772,85,-6.0,U,America/Costa_Rica
,10.288278,-83.713519,262,-6.0,U,America/Costa_Rica
,8.826111,-82.958885,3228,-6.0,U,America/Costa_Rica
SAL,13.440947,-89.055728,101,-6.0,U,America/El_Salvador
,13.699492,-89.119861,2021,-6.0,U,America/El_Salvador
,18.271103,-73.788289,203,-5.0,U,America/Port-au-Prince
CAP,19.732989,-72.194739,10,-5.0,U,America/Port-au-Prince
,18.241083,-72.5185,167,-5.0,U,America/Port-au-Prince
PAP,18.58005,-72.292542,122,-5.0,U,America/Port-au-Prince
BCA,20.365317,-74.506206,26,-5.0,U,America/Havana
BYM,20.396331,-76.621494,203,-5.0,U,America/Havana
AVI,22.027053,-78.789617,335,-5.0,U,America/Havana
,22.460986,-78.328422,13,-5.0,U,America/Havana
CFG,22.15,-80.414167,102,-5.0,U,America/Havana
CYO,21.616453,-81.545989,10,-5.0,U,America/Havana
CMW,21.420428,-77.847433,413,-5.0,U,America/Havana
SCU,19.969769,-75.835414,249,-5.0,U,America/Havana
,21.499722,-78.202778,197,-5.0,U,America/Havana
,19.906458,-75.207056,56,-5.0,U,\N
GAO,20.085419,-75.158328,56,-5.0,U,America/Havana
HAV,22.989153,-82.409086,210,-5.0,U,America/Havana
HOG,20.785589,-76.315108,361,-5.0,U,America/Havana
LCL,22.336261,-83.642111,131,-5.0,U,America/Havana
MOA,20.654114,-74.922114,16,-5.0,U,America/Havana
MZO,20.288172,-77.0893,112,-5.0,U,America/Havana
GER,21.834689,-82.783819,79,-5.0,U,America/Havana
,23.032778,-82.579444,102,-5.0,U,America/Havana
,22.421356,-83.678428,131,-5.0,U,America/Havana
,22.871529,-82.509308,164,-5.0,U,America/Havana
SNU,22.492192,-79.943611,338,-5.0,U,America/Havana
,21.509453,-77.020375,13,-5.0,U,America/Havana
,21.642525,-82.955114,39,-5.0,U,America/Havana
,21.969969,-79.442692,295,-5.0,U,America/Havana
C02,42.6149167,-88.3895833,835,-6.0,U,America/Chicago
VRA,23.034445,-81.435278,210,-5.0,U,America/Havana
VTU,20.987642,-76.9358,328,-5.0,U,America/Havana
CYB,19.686981,-79.882789,8,-5.0,U,America/Cayman
GCM,19.292778,-81.35775,8,-5.0,U,America/Cayman
,24.287664,-77.684614,19,-5.0,U,America/Nassau
ASD,24.698283,-77.795611,5,-5.0,U,America/Nassau
MHH,26.511406,-77.083472,6,-5.0,U,America/Nassau
SAQ,25.053814,-78.048997,5,-5.0,U,America/Nassau
AXP,22.441828,-73.970858,11,-5.0,U,America/Nassau
,26.004639,-77.395483,8,-5.0,U,America/Nassau
TCB,26.745336,-77.391269,8,-5.0,U,America/Nassau
CCZ,25.417108,-77.88085,5,-5.0,U,America/Nassau
,25.738331,-77.840114,18,-5.0,U,America/Nassau
BIM,25.699881,-79.264656,10,-5.0,U,America/Nassau
DKB,41.9338342,-88.7056864,914,-6.0,U,America/Chicago
GGT,23.562631,-75.877958,9,-5.0,U,America/Nassau
,23.466667,-75.78167,5,-5.0,U,America/Nassau
ELH,25.474861,-76.683489,13,-5.0,U,America/Nassau
GHB,25.284706,-76.331011,26,-5.0,U,America/Nassau
,24.594258,-76.820214,8,-5.0,U,America/Nassau
RSD,24.8917,-76.177739,10,-5.0,U,America/Nassau
,24.169083,-76.439056,5,-5.0,U,America/Nassau
FPO,26.558686,-78.695553,7,-5.0,U,America/Nassau
IGA,20.975,-73.666862,8,-5.0,U,America/Nassau
LGI,23.179014,-75.093597,9,-5.0,U,America/Nassau
SML,23.581444,-75.270475,10,-5.0,U,America/Nassau
MYG,22.379528,-73.0135,11,-5.0,U,America/Nassau
NAS,25.038958,-77.466231,16,-5.0,U,America/Nassau
,22.181803,-75.729456,6,-5.0,U,America/Nassau
,23.684378,-74.836186,15,-5.0,U,America/Nassau
ZSA,24.063275,-74.523967,24,-5.0,U,America/Nassau
BZE,17.539144,-88.308203,15,-6.0,U,America/Belize
AIT,-18.830922,-159.764233,14,-10.0,U,Pacific/Rarotonga
RAR,-21.202739,-159.805556,19,-10.0,U,Pacific/Rarotonga
NAN,-17.755392,177.443378,59,12.0,U,Pacific/Fiji
SUV,-18.043267,178.559228,17,12.0,U,Pacific/Fiji
TBU,-21.241214,-175.149644,126,13.0,U,Pacific/Tongatapu
VAV,-18.585336,-173.961717,236,13.0,U,Pacific/Tongatapu
TRW,1.381636,173.147036,9,12.0,U,Pacific/Tarawa
TBF,-1.224469,174.775614,7,12.0,U,\N
MTL,-32.7033,151.488,75,10.0,O,Australia/Sydney
WLS,-13.238281,-176.199228,79,12.0,U,Pacific/Wallis
APW,-13.829969,-172.008336,58,13.0,U,Pacific/Apia
PPG,-14.331,-170.7105,32,-11.0,U,Pacific/Pago_Pago
RUR,-22.434069,-151.360614,18,-10.0,U,\N
TUB,-23.365353,-149.524072,7,-10.0,U,Pacific/Tahiti
AAA,-17.352606,-145.509956,10,-10.0,U,Pacific/Tahiti
,-15.819928,-140.88715,9,-10.0,U,Pacific/Tahiti
TIH,-15.119617,-148.230697,6,-10.0,U,Pacific/Tahiti
REA,-18.465861,-136.439706,12,-10.0,U,\N
FAV,-16.05415,-145.656994,13,-10.0,U,Pacific/Tahiti
XMH,-14.436764,-146.070056,14,-10.0,U,Pacific/Tahiti
GMR,-23.079861,-134.890333,7,-9.0,U,Pacific/Gambier
KKR,-15.663333,-146.884769,11,-10.0,U,Pacific/Tahiti
MKP,-16.583919,-143.658369,3,-10.0,U,Pacific/Tahiti
PKP,-14.809458,-138.812811,5,-10.0,U,Pacific/Tahiti
TKP,-14.709544,-145.245814,12,-10.0,U,Pacific/Tahiti
AXR,-15.248289,-146.616708,9,-10.0,U,Pacific/Tahiti
MVT,-14.868055,-148.717225,11,-10.0,U,Pacific/Tahiti
TKX,-14.455781,-145.024542,13,-10.0,U,Pacific/Tahiti
NHV,-8.795603,-140.228789,220,-9.5,U,Pacific/Marquesas
LAF,40.4123056,-86.9368889,606,-5.0,A,America/New_York
BOB,-16.444378,-151.751286,10,-10.0,U,Pacific/Tahiti
RGI,-14.954283,-147.6608,10,-10.0,U,Pacific/Tahiti
HUH,-16.687242,-151.021667,7,-10.0,U,Pacific/Tahiti
MOZ,-17.489972,-149.761869,9,-10.0,U,Pacific/Tahiti
HOI,-18.074814,-140.945886,10,-10.0,U,\N
MAU,-16.426486,-152.243669,15,-10.0,U,Pacific/Tahiti
RFP,-16.722861,-151.465856,3,-10.0,U,Pacific/Tahiti
VLI,-17.699325,168.319794,70,11.0,U,Pacific/Efate
KNQ,-21.053428,164.837806,23,11.0,U,Pacific/Noumea
KOC,-20.546314,164.255625,42,11.0,U,Pacific/Noumea
LIF,-20.7748,167.239864,92,11.0,U,Pacific/Noumea
GEA,-22.258278,166.472806,10,11.0,U,Pacific/Noumea
MEE,-21.481678,168.037508,141,11.0,U,Pacific/Noumea
TOU,-20.790028,165.259486,10,11.0,U,Pacific/Noumea
UVE,-20.640556,166.572778,23,11.0,U,Pacific/Noumea
NOU,-22.014553,166.212972,52,11.0,U,Pacific/Noumea
AKL,-37.008056,174.791667,23,12.0,Z,Pacific/Auckland
TUO,-38.739723,176.084444,1335,12.0,Z,Pacific/Auckland
AMZ,-37.029722,174.973333,111,12.0,Z,Pacific/Auckland
CHC,-43.489358,172.532225,123,12.0,Z,Pacific/Auckland
CHT,-43.81,-176.457222,43,12.75,Z,Pacific/Chatham
DUD,-45.928055,170.198333,4,12.0,Z,Pacific/Auckland
GIS,-38.663333,177.978333,15,12.0,Z,Pacific/Auckland
MON,-43.906666,170.128333,1824,12.0,Z,Pacific/Auckland
HKK,-42.713611,170.985278,146,12.0,Z,Pacific/Auckland
HLZ,-37.866661,175.332056,172,12.0,Z,Pacific/Auckland
,-39.646667,176.766944,72,12.0,Z,Pacific/Auckland
KKE,-35.262779,173.911944,492,12.0,Z,Pacific/Auckland
KAT,-35.07,173.285278,270,12.0,Z,Pacific/Auckland
ALR,-45.211666,169.373333,752,12.0,Z,Pacific/Auckland
GTN,-43.764999,170.133333,2153,12.0,Z,Pacific/Auckland
TEU,-45.533056,167.65,687,12.0,Z,Pacific/Auckland
MRO,-40.973333,175.633611,364,12.0,Z,Pacific/Auckland
NPL,-39.008611,174.179167,97,12.0,Z,Pacific/Auckland
NSN,-41.298333,173.221111,17,12.0,Z,Pacific/Auckland
IVC,-46.412408,168.312992,5,12.0,Z,Pacific/Auckland
,-40.206039,175.387808,164,12.0,Z,Pacific/Auckland
OAM,-44.97,171.081667,99,12.0,Z,Pacific/Auckland
PMR,-40.320556,175.616944,151,12.0,Z,Pacific/Auckland
PPQ,-40.904722,174.989167,22,12.0,Z,Pacific/Auckland
ZQN,-45.021111,168.739167,1171,12.0,Z,Pacific/Auckland
ROT,-38.109167,176.317222,935,12.0,Z,Pacific/Auckland
,-39.446389,175.658333,2686,12.0,Z,Pacific/Auckland
,-89.999997,0.0,9300,12.0,U,Antarctica/South_Pole
TRG,-37.671944,176.19611,13,12.0,Z,Pacific/Auckland
TIU,-44.302778,171.225278,89,12.0,Z,Pacific/Auckland
,-44.235,170.118333,1575,12.0,Z,Pacific/Auckland
BHE,-41.518333,173.870278,109,12.0,Z,Pacific/Auckland
,-77.867358,167.056572,68,12.0,N,Antarctica/South_Pole
WKA,-44.722222,169.245556,1142,12.0,Z,Pacific/Auckland
,-43.551111,172.552778,74,12.0,Z,Pacific/Auckland
WHK,-37.920556,176.914167,20,12.0,Z,Pacific/Auckland
WLG,-41.327221,174.805278,41,12.0,Z,Pacific/Auckland
,-39.006944,177.406667,42,12.0,Z,Pacific/Auckland
,-36.787777,174.630278,100,12.0,Z,Pacific/Auckland
WRE,-35.768333,174.365,133,12.0,Z,Pacific/Auckland
WSZ,-41.738056,171.580833,13,12.0,Z,Pacific/Auckland
WAG,-39.962222,175.025278,27,12.0,Z,Pacific/Auckland
HEA,34.210017,62.2283,3206,4.5,U,Asia/Kabul
JAA,34.399842,70.498625,1814,4.5,U,Asia/Kabul
KBL,34.565853,69.212328,5877,4.5,U,Asia/Kabul
KDH,31.505756,65.847822,3337,4.5,U,Asia/Kabul
MMZ,35.930789,64.760917,2743,4.5,U,Asia/Kabul
MZR,36.706914,67.209678,1284,4.5,U,Asia/Kabul
,33.391331,62.260975,3773,4.5,U,Asia/Kabul
,36.750783,65.913164,1053,4.5,U,Asia/Kabul
UND,36.665111,68.910833,1457,4.5,U,Asia/Kabul
BAH,26.270834,50.63361,6,3.0,U,Asia/Bahrain
,25.918362,50.590557,136,3.0,U,Asia/Bahrain
AHB,18.240367,42.656625,6858,3.0,U,Asia/Riyadh
HOF,25.285306,49.485189,588,3.0,U,Asia/Riyadh
ABT,20.296139,41.634277,5486,3.0,U,Asia/Riyadh
BHH,19.98435,42.620881,3887,3.0,U,Asia/Riyadh
,25.911281,49.591231,229,3.0,U,Asia/Riyadh
DMM,26.471161,49.79789,72,3.0,U,Asia/Riyadh
DHA,26.265417,50.152027,84,3.0,U,Asia/Riyadh
GIZ,16.901111,42.585833,20,3.0,U,Asia/Riyadh
ELQ,26.302822,43.773911,2126,3.0,U,Asia/Riyadh
URY,31.411942,37.279469,1672,3.0,U,Asia/Riyadh
HAS,27.437917,41.686292,3331,3.0,U,Asia/Riyadh
,27.039028,49.405083,26,3.0,U,Asia/Riyadh
,21.3481,39.173033,7,3.0,U,Asia/Riyadh
JED,21.679564,39.156536,48,3.0,U,Asia/Riyadh
HBT,27.900917,45.528194,1352,3.0,U,Asia/Riyadh
MED,24.553422,39.705061,2151,3.0,U,Asia/Riyadh
EAM,17.611436,44.419169,3982,3.0,U,Asia/Riyadh
AQI,28.335192,46.125069,1174,3.0,U,Asia/Riyadh
,25.174547,47.488431,1740,3.0,U,Asia/Riyadh
,24.710333,44.964527,2530,3.0,U,Asia/Riyadh
,24.107339,41.036047,2840,3.0,U,Asia/Riyadh
,22.702608,39.069842,22,3.0,U,Asia/Riyadh
RAH,29.626419,43.490614,1474,3.0,U,Asia/Riyadh
RUH,24.95764,46.698776,2049,3.0,U,Asia/Riyadh
,28.079584,48.610973,13,3.0,U,Asia/Riyadh
RAE,30.906589,41.138217,1813,3.0,U,Asia/Riyadh
,26.723108,50.030814,6,3.0,U,Asia/Riyadh
SHW,17.466875,47.121431,2363,3.0,U,Asia/Riyadh
